"year","weights","gender","educ","urban","income_int_dol","income_quint","WORRIED","HEALTHY","FEWFOOD","SKIPPED","ATELESS","RUNOUT","HUNGRY","WHLDAY","HH_size","employment","hours_work","WP23","WP60","WP68","WP69","WP70","WP16","WP18","WP61","WP63","WP65","WP67"
2017,0.608995493780016,2,3,3,8598.16633915428,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,1,2,2,7,9,1,1,1,2
2017,0.435832745171319,2,2,3,6448.62475436571,5,0,0,0,0,0,0,0,0,2,1,5,1,2,1,2,2,8,6,1,2,2,1
2017,0.794723295747679,2,1,3,752.339554676,2,1,1,1,1,1,1,1,1,4,NA,NA,1,2,1,1,1,6,6,1,1,2,2
2017,0.938151588143701,2,2,3,4299.08316957714,5,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,2,9,11,1,1,1,1
2017,0.21791637258566,2,2,4,2063.55992139703,3,0,0,0,0,0,0,0,0,1,NA,NA,1,1,1,2,2,10,9,1,1,1,1
2017,1.58109829450961,1,2,4,1074.77079239429,2,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,2,11,9,1,1,1,1
2017,0.794723295747679,2,1,4,945.798297306971,2,0,0,0,1,1,0,1,0,5,NA,NA,1,2,1,1,1,2,3,1,1,2,1
2017,2.16343444737728,1,1,4,1117.76162409006,2,0,0,1,0,0,1,1,1,5,NA,NA,1,2,2,1,1,1,2,1,2,2,2
2017,1.02693062889677,2,2,4,268.692698098571,1,1,1,1,1,1,1,1,1,4,2,NA,2,2,2,1,1,2,2,2,2,2,2
2017,0.435832745171319,2,2,4,2471.97282250686,4,1,1,1,1,1,1,1,1,2,NA,NA,1,2,2,1,1,3,3,2,1,2,1
2017,1.38875096395883,2,1,4,2149.54158478857,3,1,1,1,0,1,1,0,0,5,NA,NA,2,2,1,2,2,5,7,1,1,2,1
2017,0.21791637258566,2,2,4,5373.85396197143,5,1,0,1,1,1,1,1,0,1,1,4,2,1,2,1,1,6,11,1,1,1,1
2017,0.702580410015022,2,1,4,3761.69777338,5,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,2,2,11,11,1,1,2,1
2017,1.38875096395883,2,1,4,1558.41764897171,3,1,1,1,1,1,1,1,0,4,1,4,1,2,1,1,1,2,12,1,1,2,2
2017,0.671023329805742,1,2,3,2149.54158478857,3,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,2,2,6,6,1,2,1,1
2017,0.702580410015022,2,1,3,429.908316957714,1,1,1,1,1,1,1,1,1,2,NA,NA,1,2,1,1,1,2,3,1,1,2,2
2017,0.702580410015022,2,1,3,1343.46349049286,2,1,1,1,1,1,1,1,1,4,NA,NA,1,1,1,2,1,3,6,1,1,2,2
2017,1.34204665961148,1,2,3,3009.358218704,4,0,0,1,0,0,0,0,0,5,1,4,2,2,2,2,2,5,4,1,1,1,1
2017,1.58109829450961,1,2,3,1235.98641125343,2,1,1,1,1,1,1,1,0,4,NA,NA,2,1,2,2,2,7,10,1,1,1,1
2017,2.16343444737728,1,1,3,214.954158478857,1,1,1,1,1,1,1,1,1,4,NA,NA,2,2,2,1,1,1,2,2,2,2,2
2017,0.702580410015022,2,1,3,1526.17452519989,3,1,1,1,0,0,0,0,0,2,NA,NA,1,2,1,1,1,4,4,2,2,2,2
2017,0.759027528500828,1,2,3,3009.358218704,4,0,0,1,0,1,0,0,0,3,NA,NA,2,1,2,2,1,6,6,1,1,2,1
2017,0.312717196047901,2,2,3,2149.54158478857,3,1,1,1,0,0,0,0,0,3,NA,NA,2,1,2,2,2,1,4,1,1,2,1
2017,1.21799098756003,2,3,3,3009.358218704,4,0,0,1,0,0,0,0,0,5,1,4,2,2,1,2,2,6,7,1,1,1,1
2017,1.18582372088221,1,2,2,2149.54158478857,3,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,2,8,9,1,1,1,1
2017,0.653749117756979,2,2,2,3367.61514950209,4,0,0,0,0,0,0,0,0,3,1,4,2,1,2,2,2,7,7,1,1,2,1
2017,0.671023329805742,1,2,2,3582.56930798095,5,0,1,0,0,0,0,0,0,3,1,5,2,1,2,2,1,6,11,1,1,1,1
2017,0.702580410015022,2,1,2,3224.31237718286,4,1,1,1,1,1,1,1,1,2,1,5,1,2,1,1,1,5,7,1,1,2,1
2017,1.67755832451435,1,2,2,1504.679109352,3,0,0,0,0,0,0,0,0,5,1,5,2,2,1,1,3,5,9,1,2,2,2
2017,1.8516679519451,2,1,2,1074.77079239429,2,1,1,1,0,1,1,1,0,6,NA,NA,2,1,2,2,2,1,11,1,1,2,2
2017,0.999938815847874,2,3,2,1633.65160443931,3,0,1,1,0,0,0,0,0,5,1,5,2,2,2,2,2,9,11,1,2,2,2
2017,2.01645221248089,2,1,2,537.385396197143,1,1,1,1,0,1,1,1,0,4,NA,NA,2,1,2,2,2,3,12,1,1,1,1
2017,1.97637286813702,1,2,2,2149.54158478857,3,0,0,0,0,0,0,0,0,6,1,3,2,1,2,1,2,3,8,1,1,2,2
2017,1.05387061502253,2,1,2,3725.87208030019,5,1,0,1,0,0,0,0,0,3,NA,NA,1,2,1,1,2,11,11,1,1,2,1
2017,0.435832745171319,2,2,2,1612.15618859143,3,1,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,1,6,6,1,2,2,2
2017,2.01645221248089,2,1,2,429.908316957714,1,1,1,1,0,0,1,1,1,5,1,2,1,2,1,1,1,1,3,1,1,1,2
2017,1.32453882624613,2,1,2,859.816633915428,2,1,1,1,1,1,1,1,1,7,NA,NA,1,1,1,1,3,12,12,1,1,2,1
2017,2.16343444737728,1,1,2,1612.15618859143,3,0,0,0,0,0,0,0,0,4,1,1,2,1,2,2,2,7,11,1,1,1,1
2017,1.00822610624045,2,1,2,2149.54158478857,3,1,1,1,0,1,1,1,0,2,1,5,1,2,1,1,2,6,12,1,2,2,2
2017,1.11845689348031,2,3,3,4299.08316957714,5,0,0,0,0,0,0,0,0,4,1,4,2,1,2,2,2,9,7,1,1,1,1
2017,0.636565996063224,2,3,3,358.256930798095,1,1,1,1,0,1,0,0,0,3,NA,NA,2,1,1,1,2,5,4,1,1,2,1
2017,1.6225760388859,1,1,3,2149.54158478857,3,1,1,1,1,1,1,1,1,3,NA,NA,1,2,1,1,1,2,5,1,2,2,2
2017,0.351290205007511,2,1,3,1289.72495087314,2,1,1,1,1,1,1,1,1,1,NA,NA,1,2,1,1,1,1,2,2,2,2,2
2017,2.16343444737728,1,1,3,3224.31237718286,4,0,0,0,0,0,0,0,0,5,1,1,2,1,2,2,2,10,10,1,1,1,1
2017,1.6225760388859,1,1,3,4299.08316957714,5,1,0,1,0,0,0,0,0,3,1,4,1,1,1,1,2,4,4,1,1,2,1
2017,0.506018352333885,1,2,3,3761.69777338,5,0,1,1,0,0,0,0,0,2,NA,NA,1,1,1,1,2,1,6,1,1,2,1
2017,0.962940653287041,1,2,3,6448.62475436571,5,1,0,0,0,0,0,0,0,2,1,4,2,2,1,1,1,6,8,1,1,1,1
2017,0.492991877797878,2,2,3,5732.11089276952,5,0,0,0,0,0,0,0,0,3,NA,NA,1,1,2,1,1,8,12,1,1,2,1
2017,1.2508687841916,2,2,3,2149.54158478857,3,1,1,1,0,1,1,0,0,5,1,4,1,1,2,2,2,7,8,1,1,2,1
2017,0.815722511437543,1,1,2,2794.40406022514,4,1,1,1,1,1,1,1,1,2,NA,NA,1,2,1,1,1,6,5,1,2,2,2
2017,0.653386173254065,1,3,2,1214.49099540554,2,1,1,1,1,1,1,1,1,2,2,NA,1,2,1,1,1,1,7,2,2,1,2
2017,0.794723295747679,2,1,2,555.298242737047,1,1,1,1,1,1,1,1,1,6,NA,NA,1,2,1,1,1,1,1,1,1,2,1
2017,0.636565996063224,2,3,2,6448.62475436571,5,0,0,0,0,0,0,0,0,3,1,2,2,1,2,2,2,9,10,1,1,2,1
2017,1.08171735925727,1,1,2,1612.15618859143,3,1,1,1,0,1,1,1,0,4,2,NA,1,1,1,2,1,2,4,1,1,1,1
2017,0.815722511437543,1,1,2,2794.40406022514,4,1,1,0,0,0,0,0,0,2,NA,NA,1,1,1,1,1,6,12,2,2,2,1
2017,0.529815530498452,2,1,2,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,2,6,6,1,1,2,1
2017,2.01645221248089,2,1,2,913.555173535143,2,1,1,1,1,1,1,1,1,4,NA,NA,2,1,2,2,2,1,2,1,1,2,1
2017,1.75645102503756,2,1,2,1289.72495087314,2,1,1,1,0,0,0,0,0,5,NA,NA,2,2,2,1,2,7,9,1,2,2,1
2017,1.65545464470244,2,1,2,1074.77079239429,2,0,1,1,0,0,0,0,0,6,2,NA,2,2,1,1,1,5,9,1,1,1,1
2017,0.435832745171319,2,2,2,5373.85396197143,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,6,1,1,1,1
2017,0.671023329805742,1,2,2,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,11,11,1,1,1,1
2017,0.264907765249226,2,1,2,3224.31237718286,4,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,2,2,2
2017,0.21791637258566,2,2,2,4299.08316957714,5,0,0,0,0,0,0,0,0,1,NA,NA,1,2,1,1,2,11,12,1,1,2,2
2017,0.770197971672577,2,2,2,2418.23428288714,4,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,2,6,11,1,1,1,1
2017,0.871665490342638,2,2,2,3224.31237718286,4,0,0,0,0,0,0,0,0,4,NA,NA,1,2,1,1,1,6,6,1,1,2,2
2017,1.00653499470861,1,2,2,1433.02772319238,2,0,0,0,0,0,0,0,0,3,2,NA,1,1,1,1,2,4,12,1,1,2,2
2017,0.815722511437543,1,1,2,2042.06450554914,3,1,0,0,0,0,0,0,0,2,NA,NA,1,1,2,2,1,3,4,1,2,2,1
2017,0.815722511437543,1,1,2,2364.49574326743,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,1,1,2,7,5,1,2,2,1
2017,2.15251916366543,1,3,2,1074.77079239429,2,0,0,0,0,0,0,0,0,6,NA,NA,2,2,2,2,2,8,8,1,1,2,1
2017,0.702580410015022,2,1,2,3224.31237718286,4,1,0,0,0,0,0,0,0,2,NA,NA,2,1,1,1,1,6,12,2,2,2,2
2017,0.815722511437543,1,1,2,3224.31237718286,4,1,1,1,0,0,0,0,1,2,NA,NA,1,2,1,1,1,6,4,1,1,2,2
2017,1.0596310609969,2,1,2,716.51386159619,1,1,1,1,1,1,1,1,1,6,2,NA,1,1,1,1,1,10,11,1,1,2,2
2017,0.815722511437543,1,1,2,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,1,1,2,2,2,4,6,1,1,1,1
2017,1.3263738681337,1,2,2,1433.02772319238,2,0,0,0,0,0,0,0,0,3,NA,NA,2,2,2,1,2,6,12,1,1,2,3
2017,2.16343444737728,1,1,2,895.642326995238,2,1,1,1,0,1,0,0,0,6,1,2,1,1,1,2,2,6,6,1,1,2,1
2017,1.51233915936067,2,1,2,268.692698098571,1,1,1,1,0,0,1,1,1,4,NA,NA,2,2,2,2,2,1,8,1,1,2,1
2017,1.6225760388859,1,1,2,7810.00109139847,5,0,0,0,0,0,0,0,0,3,1,5,2,2,1,2,2,1,12,2,2,2,1
2017,2.06931830587806,2,1,2,609.036782356762,1,1,0,1,0,0,1,0,0,6,NA,NA,2,1,2,2,1,7,11,1,1,2,2
2017,0.815722511437543,1,1,2,3761.69777338,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,6,1,1,2,1
2017,1.42544635364694,1,1,2,3224.31237718286,4,1,1,1,0,0,0,0,0,2,1,3,2,2,2,2,2,6,6,1,1,2,2
2017,1.08171735925727,1,1,2,1612.15618859143,3,1,1,0,0,0,0,0,0,2,NA,NA,1,1,2,2,2,5,7,1,1,2,1
2017,2.16343444737728,1,1,2,1612.15618859143,3,1,1,1,0,0,0,0,0,4,2,NA,2,2,2,1,1,6,6,2,2,2,2
2017,1.55230015757674,1,1,2,1074.77079239429,2,0,0,0,0,0,0,0,0,4,1,3,2,1,2,2,2,6,6,1,1,2,1
2017,0.529815530498452,2,1,2,3224.31237718286,4,0,1,1,0,0,0,0,0,2,NA,NA,1,1,1,1,1,6,6,1,1,2,2
2017,0.962940653287041,1,2,2,2149.54158478857,3,1,0,0,0,0,0,0,0,5,1,2,2,1,2,2,1,8,8,1,1,2,3
2017,1.51233915936067,2,1,2,343.926653566171,1,1,1,1,1,1,0,0,0,5,2,NA,1,2,1,1,1,5,9,2,2,2,2
2017,0.815722511437543,1,1,2,2579.44990174628,4,0,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,1,3,4,2,2,2,2
2017,1.00822610624045,2,1,2,1003.11940623467,2,1,1,1,1,1,1,1,1,3,NA,NA,1,2,1,1,1,1,4,1,2,1,2
2017,1.8516679519451,2,1,2,358.256930798095,1,1,1,1,0,0,0,0,0,6,2,NA,2,2,2,3,2,3,4,1,1,2,1
2017,0.702580410015022,2,1,2,300.9358218704,1,1,1,1,0,1,1,1,0,2,NA,NA,1,2,1,1,1,1,5,1,2,2,2
2017,0.702580410015022,2,1,2,1433.02772319238,2,0,1,1,0,0,0,0,0,3,NA,NA,2,2,1,2,2,6,6,1,1,2,1
2017,2.06931830587806,2,1,2,429.908316957714,1,1,1,1,0,1,0,0,0,6,NA,NA,2,1,1,1,1,8,9,2,2,3,1
2017,0.671023329805742,1,2,2,5105.16126387286,5,0,0,0,0,1,0,0,0,2,1,5,1,1,2,2,2,8,10,1,1,2,1
2017,0.702580410015022,2,1,2,4836.46856577428,5,1,1,1,0,1,0,0,0,2,1,3,1,2,1,1,1,6,6,1,1,1,1
2017,1.91159688034792,1,1,2,2149.54158478857,3,0,0,0,0,0,0,0,0,3,1,4,2,1,2,2,2,6,7,1,1,1,1
2017,1.75645102503756,2,1,2,107.477079239429,1,1,1,1,1,0,0,0,0,6,NA,NA,1,1,1,1,1,1,5,1,1,2,1
2017,1.6225760388859,1,1,2,716.51386159619,1,1,1,1,0,1,0,0,0,3,1,5,1,2,2,2,2,7,7,1,1,2,1
2017,1.24159098352683,2,1,2,143.302772319238,1,0,0,0,0,0,0,0,0,3,1,1,2,2,2,2,2,9,11,1,1,1,1
2017,0.413863661175611,2,1,2,214.954158478857,1,1,1,1,0,1,0,0,0,3,NA,NA,1,1,2,2,2,4,6,1,1,1,1
2017,1.51233915936067,2,1,2,214.954158478857,1,0,0,0,0,0,0,0,0,3,NA,NA,1,1,1,1,1,4,4,1,1,1,1
2017,2.1381695304704,1,1,2,458.568871421562,1,0,0,1,0,0,0,0,1,3,2,NA,2,2,1,1,2,8,11,1,1,2,1
2017,2.16343444737728,1,1,2,687.853307132343,1,1,1,1,0,1,1,1,1,5,1,3,2,2,1,1,1,1,2,2,2,2,2
2017,1.6225760388859,1,1,2,501.559703117333,1,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,2,6,6,1,1,1,1
2017,0.925833975972551,2,1,2,257.944990174629,1,1,1,1,1,0,1,0,0,5,NA,NA,1,2,1,1,1,1,1,1,2,2,2
2017,0.216343444737728,2,2,3,3869.17485261943,5,0,0,0,0,0,0,0,0,1,NA,NA,1,1,1,2,1,6,6,1,2,2,1
2017,0.320022729634891,2,3,3,4299.08316957714,5,1,1,1,0,1,0,0,0,2,NA,NA,1,2,1,2,1,6,6,1,2,2,2
2017,0.529815530498452,2,1,3,806.078094295714,2,1,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,1,9,7,1,1,2,1
2017,0.529815530498452,2,1,3,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,1,6,9,1,1,2,1
2017,0.264907765249226,2,1,3,3224.31237718286,4,0,0,0,0,0,0,0,0,1,NA,NA,1,1,2,2,1,6,11,1,1,2,1
2017,0.559228446740154,2,3,3,2686.92698098571,4,0,0,0,0,0,0,0,0,4,2,NA,2,1,2,2,2,6,11,1,1,2,1
2017,0.871665490342638,2,2,3,5373.85396197143,5,1,1,1,0,1,0,0,0,4,1,4,2,1,1,1,2,9,11,1,1,1,1
2017,1.05387061502253,2,1,3,1003.11940623467,2,1,1,1,1,1,0,1,1,3,NA,NA,2,2,1,1,1,6,8,2,2,2,1
2017,0.653749117756979,2,2,3,1612.15618859143,3,0,0,0,0,0,0,0,0,4,1,5,2,2,1,2,2,6,4,1,2,2,2
2017,0.320022729634891,2,3,3,4836.46856577428,5,0,0,0,0,0,0,0,0,2,NA,NA,1,1,2,2,2,7,7,1,1,1,1
2017,1.0895818629283,2,2,3,1791.28465399048,3,1,1,0,0,0,1,0,0,6,NA,NA,1,2,1,1,1,11,11,1,2,2,2
2017,0.559228446740154,2,3,3,NA,5,0,0,0,0,0,0,0,0,2,1,4,2,2,2,2,2,8,9,1,1,1,1
2017,0.506018352333885,1,2,3,5373.85396197143,5,0,0,0,0,0,0,0,0,2,NA,NA,2,2,2,2,2,6,5,1,1,1,1
2017,0.702580410015022,2,1,3,1397.20203011257,2,0,0,0,0,0,0,0,0,2,NA,NA,2,1,1,1,2,6,12,1,1,2,1
2017,0.653749117756979,2,2,3,3582.56930798095,5,1,0,0,0,0,0,0,0,3,NA,NA,1,2,1,1,2,8,8,1,1,1,1
2017,0.492991877797878,2,2,3,859.816633915428,2,1,1,1,0,1,0,0,0,3,NA,NA,1,2,2,2,2,4,4,2,1,2,2
2017,1.02693062889677,2,2,3,3493.00507528143,5,0,0,0,0,0,0,0,0,4,NA,NA,2,2,1,2,2,6,6,1,1,1,1
2017,1.97637286813702,1,2,3,3009.358218704,4,0,0,0,0,0,0,0,0,5,NA,NA,2,1,2,2,2,6,9,1,1,2,2
2017,0.608995493780016,2,3,3,5015.59703117333,5,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,2,7,9,1,1,1,1
2017,0.861007665466174,1,3,3,8598.16633915428,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,1,1,2,6,9,1,1,1,1
2017,1.29151149819926,1,3,3,4299.08316957714,5,0,0,0,0,0,0,0,0,3,1,3,2,1,2,2,2,7,9,1,1,1,1
2017,1.02693062889677,2,2,3,3009.358218704,4,0,0,0,0,0,0,0,0,5,2,NA,2,1,2,2,2,8,9,1,1,1,1
2017,0.980079259881098,1,3,3,3224.31237718286,4,0,0,0,0,0,0,0,0,4,1,4,1,1,2,2,2,9,10,1,1,1,1
2017,1.27439792023194,1,1,3,1433.02772319238,2,0,0,0,0,0,0,0,0,3,1,5,2,1,2,2,2,9,9,1,1,2,1
2017,1.29151149819926,1,3,3,2042.06450554914,3,0,1,1,0,0,0,0,0,4,1,5,2,2,2,2,2,6,9,1,1,2,1
2017,0.770197971672577,2,2,2,3224.31237718286,4,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,1,9,10,1,1,1,1
2017,1.72201533093235,1,3,2,859.816633915428,2,0,0,0,0,0,0,0,0,5,2,NA,2,2,2,2,2,6,6,1,1,2,1
2017,1.6225760388859,1,1,2,2006.23881246933,3,1,1,1,0,0,0,0,0,3,2,NA,2,1,2,1,1,1,12,1,1,2,1
2017,0.838842670110231,2,3,2,1433.02772319238,2,0,0,0,0,0,0,0,0,3,2,NA,2,1,2,2,2,9,8,1,1,1,1
2017,0.529815530498452,2,1,2,5373.85396197143,5,0,0,0,0,0,0,0,0,2,NA,NA,1,1,2,1,1,11,4,1,1,1,2
2017,0.962940653287041,1,2,1,429.908316957714,1,0,0,1,0,0,0,0,0,5,2,NA,1,1,2,1,2,6,6,1,1,2,2
2017,2.01645221248089,2,1,1,460.616053883265,1,1,1,1,0,0,1,0,0,7,1,2,2,1,2,2,2,12,12,1,1,2,1
2017,0.256732657224193,2,2,1,451.4037328056,1,0,0,1,0,0,0,0,0,1,NA,NA,2,1,2,2,2,6,9,1,2,2,1
2017,1.00822610624045,2,1,1,537.385396197143,1,0,0,0,0,0,0,0,0,4,1,1,1,1,2,2,2,10,9,1,1,1,1
2017,0.671023329805742,1,2,1,1253.89925779333,2,0,0,0,0,0,0,0,0,3,NA,NA,1,1,1,1,2,8,9,1,1,2,2
2017,1.6225760388859,1,1,1,7165.1386159619,5,0,0,0,0,0,0,0,0,3,NA,NA,1,1,2,1,2,6,8,1,1,2,1
2017,1.38875096395883,2,1,1,609.036782356762,1,1,1,1,1,1,1,1,1,6,2,NA,2,1,2,2,2,6,11,1,1,1,1
2017,1.00822610624045,2,1,1,1433.02772319238,2,1,1,1,1,1,1,1,0,3,NA,NA,2,2,1,1,2,6,7,2,2,2,2
2017,1.8516679519451,2,1,1,680.688168516381,1,0,0,0,0,0,0,0,0,6,NA,NA,2,1,2,2,2,11,11,1,2,2,1
2017,1.65545464470244,2,1,1,945.798297306971,2,1,1,1,1,1,1,1,0,5,1,2,1,1,1,2,2,6,12,1,1,2,1
2017,1.6225760388859,1,1,1,1361.37633703276,2,0,1,1,0,1,1,1,0,3,2,NA,2,1,2,2,2,1,12,1,1,2,1
2017,1.51233915936067,2,1,1,5588.80812045028,5,0,0,0,0,1,1,0,0,3,NA,NA,1,1,1,1,2,11,11,2,2,2,2
2017,0.671023329805742,1,2,1,537.385396197143,1,0,1,1,0,1,0,0,0,2,1,2,2,2,2,2,2,7,4,1,2,2,2
2017,0.770197971672577,2,2,1,716.51386159619,1,0,0,1,0,0,0,0,0,3,1,2,2,1,2,2,2,9,8,2,1,2,1
2017,1.51233915936067,2,1,1,214.954158478857,1,1,1,1,0,0,0,0,0,3,NA,NA,1,2,1,1,2,11,11,2,2,2,2
2017,0.559228446740154,2,3,1,2149.54158478857,3,0,1,1,0,1,0,0,0,4,1,2,2,1,2,2,2,6,6,1,1,2,1
2017,1.00822610624045,2,1,1,161.215618859143,1,1,1,1,0,1,1,1,1,4,NA,NA,1,1,1,1,1,3,10,1,2,2,2
2017,0.702580410015022,2,1,1,322.431237718286,1,1,1,1,0,1,0,0,0,2,NA,NA,1,2,1,1,2,11,11,2,2,2,2
2017,2.16343444737728,1,1,1,268.692698098571,1,0,0,0,0,0,0,0,0,4,1,1,2,1,2,2,2,5,8,1,1,2,1
2017,1.97637286813702,1,2,1,1433.02772319238,3,0,0,0,0,0,0,0,0,6,1,3,2,1,2,2,2,5,8,1,1,2,2
2017,1.0895818629283,2,2,3,4299.08316957714,5,0,0,0,0,0,0,0,0,6,NA,NA,2,1,2,2,2,9,11,1,1,2,1
2017,0.435832745171319,2,2,3,4299.08316957714,5,1,1,1,0,0,0,0,0,3,1,5,2,2,2,2,1,6,9,1,1,2,3
2017,0.794723295747679,2,1,3,5373.85396197143,5,0,0,0,0,0,0,0,0,4,NA,NA,1,1,2,1,2,11,11,1,2,2,1
2017,2.15251916366543,1,3,3,2149.54158478857,3,0,0,0,0,0,0,0,0,7,1,4,2,1,2,2,2,6,6,1,1,2,1
2017,0.506018352333885,1,2,3,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,7,12,2,1,2,1
2017,0.506018352333885,1,2,2,3009.358218704,4,1,1,1,0,0,0,1,0,2,NA,NA,1,1,1,1,2,6,6,1,1,2,1
2017,1.27439792023194,1,1,2,5481.33104121086,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,7,11,1,1,1,1
2017,1.28366328612096,2,2,2,429.908316957714,1,0,NA,NA,0,0,0,0,0,5,NA,NA,2,2,1,1,1,11,11,1,2,2,1
2017,1.51233915936067,2,1,2,2149.54158478857,4,1,1,1,1,1,1,1,0,3,NA,NA,2,1,2,2,2,4,5,1,1,2,1
2017,1.44441097993056,1,2,2,1791.28465399048,3,0,0,0,0,0,0,0,0,6,1,5,2,2,2,2,2,7,8,1,1,2,1
2017,1.05387061502253,2,1,2,2149.54158478857,4,1,1,1,0,0,0,0,0,3,NA,NA,1,2,1,1,2,5,5,1,2,2,2
2017,1.32453882624613,2,1,2,322.431237718286,1,1,1,1,0,0,0,0,0,6,NA,NA,1,2,1,1,1,4,6,1,2,2,2
2017,1.6225760388859,1,1,2,1433.02772319238,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,2
2017,0.264907765249226,2,1,2,1633.65160443931,3,1,1,1,1,1,0,1,0,1,1,1,2,1,1,2,2,5,5,1,1,2,1
2017,0.506018352333885,1,2,2,2686.92698098571,4,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,2,7,6,1,1,2,1
2017,0.435832745171319,2,2,2,1289.72495087314,2,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,2,7,7,1,1,2,1
2017,1.08171735925727,1,1,2,1612.15618859143,3,1,0,0,0,0,0,0,0,2,1,2,2,1,2,2,2,6,8,1,1,2,1
2017,1.00822610624045,2,1,2,537.385396197143,1,1,1,1,1,1,1,1,1,4,1,2,1,2,1,2,2,1,3,1,1,2,1
2017,0.815722511437543,1,1,2,3546.74361490114,5,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,2,2,6,6,1,2,2,2
2017,1.3263738681337,1,2,2,3582.56930798095,5,0,0,0,0,0,0,0,0,3,1,2,2,1,2,2,2,6,6,1,1,2,2
2017,0.492718181532495,1,3,2,4299.08316957714,5,0,0,0,0,0,0,NA,0,3,NA,NA,2,1,2,2,2,6,7,1,1,2,1
2017,0.328661251865252,2,2,2,5373.85396197143,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,5,5,1,1,2,2
2017,1.00653499470861,1,2,2,2507.79851558667,4,0,0,0,0,0,0,0,0,3,1,1,2,2,2,1,2,5,5,1,1,1,2
2017,1.63144502287509,1,1,2,988.789129002743,2,1,1,1,0,0,0,0,0,5,1,2,2,2,3,1,2,1,2,1,1,2,2
2017,2.16343444737728,2,1,2,322.431237718286,1,1,1,1,0,0,0,0,0,6,NA,NA,1,2,1,1,2,4,5,1,2,2,1
2017,1.44441097993056,1,2,2,1612.15618859143,3,1,1,1,1,1,1,1,0,4,NA,NA,1,2,2,1,2,4,4,1,2,2,2
2017,0.506018352333885,1,2,2,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,8,6,1,1,2,1
2017,0.57432396003237,2,2,2,1612.15618859143,3,1,1,1,1,1,0,0,0,4,NA,NA,2,1,2,2,1,6,7,1,2,2,2
2017,0.506018352333885,1,2,2,3761.69777338,5,1,1,1,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,6,1,1,2,1
2017,0.529815530498452,2,1,2,2149.54158478857,4,0,0,1,0,0,0,0,0,2,NA,NA,1,1,1,1,2,4,5,1,2,2,2
2017,1.08171735925727,1,1,2,1433.02772319238,3,1,1,1,1,1,1,1,0,3,1,5,2,2,1,1,1,4,8,1,2,2,1
2017,1.58109829450961,1,2,2,4299.08316957714,5,0,0,0,0,0,0,0,0,4,1,6,2,1,2,2,2,7,9,1,1,1,1
2017,0.962940653287041,1,2,2,214.954158478857,1,1,1,1,0,1,0,0,0,5,1,1,2,2,2,2,2,1,1,2,2,2,2
2017,1.92588130657408,1,2,2,1934.58742630971,3,0,0,0,0,0,0,0,0,5,1,3,2,1,2,2,2,7,7,1,2,2,1
2017,1.55230015757674,1,1,2,913.555173535143,2,1,1,1,1,1,1,1,0,4,2,NA,1,2,2,1,1,3,3,1,2,1,2
2017,0.712723176823468,1,1,2,5373.85396197143,5,1,1,1,1,1,1,1,1,1,2,NA,1,2,2,1,1,1,1,2,2,2,2
2017,0.253009176166943,1,2,2,1719.63326783086,3,0,0,0,0,0,0,0,0,3,1,6,1,1,2,2,2,6,4,1,1,2,1
2017,0.625434392095801,2,2,2,1433.02772319238,3,1,1,0,0,0,0,0,0,3,NA,NA,1,1,2,2,2,6,5,1,1,2,1
